StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q181,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q210,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q211,Q215,Q213,Q214,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,round,transfer,story,story1tit,attention_check,Q_DataPolicyViolations
2025-12-02 17:05:41,2025-12-02 17:05:56,IP Address,,100,15,True,2025-12-02 17:05:57,R_8pWauWoD4uVPCbx,,,,,,,anonymous,EN,,,Not interested at all,,,,,,,,,,,,,,,,,,,,,,,,,,0,,5ea1635872cd2a00080ab636,692f1c5613946e6a6121e8f8,692eb43c8ab737cd5f65d153,lt,1,,2,The Splitting Decision,0,
2025-12-02 17:02:54,2025-12-02 17:06:21,IP Address,,100,207,True,2025-12-02 17:06:22,R_5pKYg1pcLzgpIZS,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"The story explains that Steve earned a bonus for doing well in sales. He has the choice to either keep the whole bonus, or share it with his teammate Max, who also contributed.",0,0,3.115,0,14.382,14.382,15.156,1,I chose to give the other participant $2 because it would then make both our amounts even and I feel that is most fair. ,,,,,,,,,,34,Yes,6,0,6,5bce1e8453de590001846151,692f1bb8fae485229ed94f24,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 17:01:16,2025-12-02 17:06:22,IP Address,,100,306,True,2025-12-02 17:06:23,R_1eW5O9tYgwDBQYf,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve and Max both worked long hours working on a sales pitch to hit their sales target. Steve receives a call from the director to discuss the bonus because the team exceeded their sales target. The director said Steve could keep the bonus all to himself or give some to Max who contributed to the work as well. Now Steve is left with a choice.,,,,,,,,,,0,0,2.006,0,18.362,26.33,27.047,3,"I believe given the chance, people should be as fair as possible to each other. Why should I take all or most of the money? That just doesn't sit right with me. ",35,Yes,2,0,6,66e7549ffa6e7b90fd01ce13,692f1b4d425bec1016818263,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 17:05:56,2025-12-02 17:06:27,IP Address,,100,30,True,2025-12-02 17:06:27,R_52D3qq1pYAFjiBu,,,,,,,anonymous,EN,,,,I've never heard of it,,,,,,,,,,,,,,,,,,,,,,,,,0,,63d42c21dc6f4d60e34cc337,692f1c4efa729dc7198d9e81,692eb43c8ab737cd5f65d153,kw,1,,4,The Aid Program,0,
2025-12-02 16:59:27,2025-12-02 17:06:40,IP Address,,100,432,True,2025-12-02 17:06:40,R_2DeE5b0YPsLAjWF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James and his neighbour Mark are both struggling financially, James has qualified for support with his expenses but Mark did not. James feels guilty and is unsure whether to help Mark out. ",,,,,,,,,,0,0,2.012,0,14.063,14.606,34.272,2,The allocation of $12 wasn't done my any kind of means testing. It was a random allocation purely down to chance. To make the outcome as fair as possible I chose to split the awarded amount equally,36,Yes,3,0,6,63d79ce309ec7612b9c62c35,692f1aea20e93016e3623a72,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
2025-12-02 17:00:48,2025-12-02 17:06:44,IP Address,,100,355,True,2025-12-02 17:06:45,R_8YS9pEJkJxe028a,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James was struggling with funds at this current time and the government offered him some sort of financial assistance. A neighbour of his also applied for this but he wasn't offered it. James had a dilemma whether to help him out or not but he didn't really know him,0,0,3.104,0,41.697,55.25,56.984,2,I was thinking of going the other way because I don't really know them like in the story but I decided to give a little instead,,,,,,,,,,38,Yes,6,0,6,5b4b679dff74970001256d36,692f1b3ac25b9b41fb770ff1,692eb43c8ab737cd5f65d153,lt,1,2,4,The Aid Program,1,
2025-12-02 16:59:47,2025-12-02 17:06:45,IP Address,,100,417,True,2025-12-02 17:06:45,R_8IjrENow23rtdTz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve and his teammate Max has been awarded a bonus for exceeding their sales target.  Steve, as the team leader was allocated the full bonus to be distributed as he wishes.  Steve now has the dilemma of either keeping the whole bonus for allocate a portion to Max.  What should he do?",0,0,3.107,0,26.898,35.577,37.905,2,It only seems fair to have equal share of the allocation.,,,,,,,,,,67,Yes,3,0,6,5ad658e2a38d7b00013afe89,692f1afadf11a0b2cd457980,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 16:59:53,2025-12-02 17:07:02,IP Address,,100,428,True,2025-12-02 17:07:02,R_37jpNA34ywSC0n2,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve's team was awarded a performance bonus for getting their sales target. The director told him that the whole bonus would go to him, but he would have the option to split it with his teammate. Now he had to decide what he would do.",0,0,3.112,0,17.992,35.762,44.734,2,"I feel like if we did the same amount of work, it's only fair to split it with the other person evenly.",,,,,,,,,,43,No,,0,6,669bc4d90cb8eed3d0ca7690,692f1b029f6714d8f3e8d744,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 17:01:59,2025-12-02 17:07:06,IP Address,,100,307,True,2025-12-02 17:07:07,R_5Kqm33kwLCysDf8,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve and his team was awarded a performance bonus for exceeding their sales target.  Director told steve he could keep the entire bonus since he was team lead or give some to max who contributed a significant contribution to the team's success.,0,0,3.013,0,18.279,18.279,21.126,1,I don't see any reason to not benefit each other equally.,,,,,,,,,,43,Yes,20,0,6,65ad38a1b4da5762a8907fe5,692f1b7f9dd39f884d073476,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 17:03:22,2025-12-02 17:07:12,IP Address,,100,230,True,2025-12-02 17:07:12,R_2PU0l0SQIp69e5H,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James was struggling for money and he got financial help from the government.  He then met a neighbour, Mark, who didn't get the help and James then faced a dilemma about whether to give Mark some money.",0,0,3.111,0,29.737,29.737,31.519,1,"I thought it was fair to split the money, even though I was tempted to keep it all.",,,,,,,,,,56,Yes,3,0,6,5ec310cde88df1155e32bba6,692f1bd3d1f520a007af38f5,692eb43c8ab737cd5f65d153,lt,1,2,4,The Aid Program,1,
2025-12-02 17:00:16,2025-12-02 17:07:15,IP Address,,100,418,True,2025-12-02 17:07:16,R_7V8Rgik0M2RxOLi,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve needs to decide whether to split the performance bonus he'd received with his teammate Max or not.,0,0,3.11,0,13.387,25.16,28.371,4,"I decided to transfer $0. I believe the allocations were done fairly, so I see no reason to give away some of my money to the other person.",,,,,,,,,,41,Yes,15,0,8,60c12fe6ca8c4aa6d0185190,692f1b1b8cebf54568ec577a,692eb43c8ab737cd5f65d153,lt,1,0,2,The Splitting Decision,1,
2025-12-02 17:04:45,2025-12-02 17:07:15,IP Address,,100,150,True,2025-12-02 17:07:16,R_3EAZJfu6oqu9NHb,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,I would share an appropriate amount to MAX. He contributed a lot so it would be fair. ,0,0,3.111,0,10.529,12.912,14.886,2,I belive the amounts shares were fair so I decided to transfer 0 at this time,,,,,,,,,,32,Yes,7,0,8,62c66885ba0578c9b5a0e4ae,692f1c25f43dc548da9ebaa3,692eb43c8ab737cd5f65d153,lt,1,0,2,The Splitting Decision,1,
2025-12-02 17:00:37,2025-12-02 17:07:22,IP Address,,100,405,True,2025-12-02 17:07:22,R_8j8nmNAr8JQDKIJ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve was given a bonus for his performance at work. He was given the opportunity to pass some of this to Max, or keep it.",,,,,,,,,,0,0,2.005,0,6.041,6.041,7.484,1,I'm just not very generous and want to earn as much as possible,45,Yes,6,0,12,5875778b5c17910001ea4f35,692f1b2cf094ec665f57ed16,692eb43c8ab737cd5f65d153,kw,1,0,2,The Splitting Decision,1,
2025-12-02 16:56:39,2025-12-02 17:07:26,IP Address,,100,647,True,2025-12-02 17:07:26,R_8zBBQgcXWBmGfDS,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James was struggling financially and he was pleased to receive the full amount of financial aid from the government. HIs neighbour, Mark did not receive any finanacial aid, despite applying : should James share some of his with him? ",,,,,,,,,,0,0,2.118,0,7.87,13.08,14.901,5,"Neither of us had the £12 to start off with, so it is only fair to share it equally. ",51,Yes,3,0,6,66d329d8beefe060d4c648e3,692f1a3f9c70dec4bf140af0,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
2025-12-02 17:02:39,2025-12-02 17:07:48,IP Address,,100,309,True,2025-12-02 17:07:48,R_8UbLVJfq0kNzKdX,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,We don't know the reasons that Mark did not receive the funds and he is just an acquaintance so James should not feel obliged to split the money.,,,,,,,,,,0,0,2.109,0,14.468,18.096,20.027,2,I feel that the other participant has put as much effort into the task as me so deserves a fair split of the allocated funds.,45,Yes,7,0,6,63469effac5117e39352c13b,692f1b8ccdf3dbab47a8b327,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
2025-12-02 17:02:51,2025-12-02 17:07:59,IP Address,,100,308,True,2025-12-02 17:07:59,R_21GaqhLfeHuwGcI,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Due to Steve's team exceeding their target it was awarded a bonus. Steve being the team leader was given a choice to keep the bonus to himself or share it with Max his teammate.,,,,,,,,,,0,0,2.124,0,8.255,12.501,13.703,4,I chose this allocation as I wanted to optimise my chance of gaining the highest reward that I could. I felt no allegiance to the other person.,57,Yes,7,0,12,58713c5e58ca4c00018ce3ea,692f1bb0b7df7f4c19748aa9,692eb43c8ab737cd5f65d153,kw,1,0,2,The Splitting Decision,1,
2025-12-02 16:52:10,2025-12-02 17:08:05,IP Address,,100,954,True,2025-12-02 17:08:05,R_8rH6aEVR0G7SXbG,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James was struggling financially and got some Government support, but his neighbour, Mark, didn't. James had a moral dilemma, of whether he should share the money with Mark.",,,,,,,,,,0,0,2.005,0,33.84,59.664,60.68,3,"I could have kept all of the money, but that would be mean. I considered sharing it, $6 each, but I got a little greedy and decided I should keep $8. I think a lot of people would keep all $12, so I think my partner will be happy they at least got $4.",57,No,,0,8,681f421f57f106703aeaf6e8,692f1931b16c9b7cddccaab2,692eb43c8ab737cd5f65d153,kw,1,4,4,The Aid Program,1,
2025-12-02 17:05:08,2025-12-02 17:08:10,IP Address,,100,181,True,2025-12-02 17:08:11,R_1esY6JfAxdh1PB3,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve's team was awarded a bonus for their hard work. The director gave Steve the choice of keeping it to himself or sharing it with Max.,,,,,,,,,,0,0,2.011,0,7.963,9.428,10.454,2,I chose to split the $12 equally between the two of us because it wouldn't seem fair to keep it all to myself.,23,No,,0,6,60fd6d5cdc912471a22c5eba,692f1c3eb4ea6464f4f741f7,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 17:00:04,2025-12-02 17:08:18,IP Address,,100,493,True,2025-12-02 17:08:19,R_11uA0YhqWT7wXVU,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Both James and Mark, an acquaintance, both apply for government financial assistance. However, only James was accepted for assistance. His dilemma now is whether to help Mark or not. ",0,0,3.011,0,11.481,22.068,24.066,2,"I don't think giving  $1 or $2 will really make a difference to the participate, so I kept it. Im greedy. ",,,,,,,,,,44,Yes,10,0,8,65465016367e03dfea318b6a,692f1afb19933b61c59be348,692eb43c8ab737cd5f65d153,lt,1,0,4,The Aid Program,1,
2025-12-02 17:00:46,2025-12-02 17:08:28,IP Address,,100,461,True,2025-12-02 17:08:28,R_5QG8PBkU9mU6qr6,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James had applied for government monetary assistance because he was struggling financially and was approved. He found out that an acquaintance Mark had also applied but had been denied. James is now trying to decide if he should share the funds with Mark or not. ,0,0,3.111,0,28.737,28.737,35.171,1,I could really use the money but didn't want to be too selfish. I decided on sending $1 because it would give the other person an even $5 which seems reasonable. ,,,,,,,,,,52,No,,0,7,5f8b90a4b237f91824a88aeb,692f1b2e333086a7673dc6bf,692eb43c8ab737cd5f65d153,lt,1,1,4,The Aid Program,1,
2025-12-02 17:04:07,2025-12-02 17:08:32,IP Address,,100,264,True,2025-12-02 17:08:32,R_20C8PGzE9h1dabC,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James was struggling for money and got a government grant. he was not sure whether to give some to his neighbour who also applied but was not selected,0,0,3.012,0,7.539,13.626,16.532,2,"I don't know this other person, they might not need the money. I definitely need the money",,,,,,,,,,51,Yes,5,0,9,5680383ac5767f000d1c7e77,692f1a42b1fc84df119eee47,692eb43c8ab737cd5f65d153,lt,1,-1,4,The Aid Program,1,
2025-12-02 17:02:10,2025-12-02 17:08:39,IP Address,,100,389,True,2025-12-02 17:08:40,R_2VjRsyrhshfqUos,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve received a performance bonus payment for the work him and his team had completed. He is allocated the full bonus and has the option to allocate an undetermined amount to his team mate Max if he wishes.,,,,,,,,,,0,0,2.032,0,10.704,13.869,16.244,2,"I did nothing to earn the $12 dollars, transferring half to the other participant, who was allocated nothing seems fair.",31,Yes,3,0,6,6658b8079bdcfc7da425e0ec,692f1b864679c89383abcd30,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
